stype,rt,diff,correct
1,1321.2,1,1
1,1450.3,2,0
1,1005.2,2,1
1,1161.2,3,1
1,896.23,3,1
1,1281.2,2,1
1,1123.2,1,1
1,892.14,3,1
1,1261.2,3,1
1,727.2,2,1
1,863.16,2,1
1,1097.2,1,0
1,891.21,3,1
1,917.24,2,1
1,1916.3,1,0
1,861.16,3,1
1,2049.1,1,1
1,1484.2,3,1
1,1462.2,1,1
1,1841.3,2,1
1,1645.2,1,0
1,1151.3,1,0
1,879.17,3,1
1,841.22,2,1
1,1356.3,2,0
1,1027.3,1,1
1,871.25,3,1
1,705.17,0,1
1,1211.3,1,1
1,1430.3,1,0
1,811.22,1,1
1,663.17,0,1
1,882.27,1,0
1,1283.3,1,1
1,949.19,3,1
1,1220.2,1,0
1,1649.3,3,1
1,1371.3,1,0
1,898.18,3,1
1,1067.2,1,1
1,766.21,3,1
1,780.28,0,1
1,762.26,3,1
1,736.27,2,1
1,1152.3,3,1
1,983.28,2,1
1,677.19,1,0
1,1654.3,2,1
1,1273.3,1,0
1,1140.3,2,0
1,956.19,2,1
1,882.26,2,1
1,756.25,2,1
1,771.28,0,1
1,1329.2,1,1
1,1113.2,3,1
1,1850.3,1,1
1,1043.3,2,1
1,1271.2,3,1
1,1154.2,3,1
1,1281.3,3,1
1,770.27,0,1
1,1104.2,2,1
1,1273.2,2,1
1,963.25,3,1
1,1042.3,3,1
1,1164.2,1,1
1,995.24,2,0
1,1913.3,1,1
1,818.26,3,1
1,1158.2,1,0
1,957.25,1,0
1,1220.3,1,0
1,1632.3,1,1
1,891.27,2,1
1,1277.3,1,1
1,1111.6,0,1
1,1193.3,2,1
1,1005.2,3,1
1,834.18,3,1
1,1134.3,2,1
1,1206.3,3,1
1,1107.2,3,1
1,1172.2,1,1
1,1193.3,1,1
1,1151.2,3,1
1,1158.1,3,1
1,1149.3,1,1
1,1052.3,2,1
1,1119.3,1,0
1,1175.2,1,1
1,1350.2,2,1
1,837.27,2,1
1,945.25,2,1
1,1287.2,2,1
1,1529.2,2,0
1,1257.3,1,1
1,884.26,3,0
1,1237.2,2,1
1,1281.3,3,1
1,1171.2,3,1
1,1985.3,3,1
1,1630.2,1,0
1,1243.2,1,1
1,1038.3,1,1
1,1170.3,1,0
1,1759.2,1,0
1,1503.2,1,0
1,785.29,0,1
1,1446.3,2,0
1,1425.2,2,1
1,1574.2,1,0
1,1236.3,2,0
1,1176.3,3,1
1,758.15,0,1
1,1085.3,2,1
1,1142.3,2,1
1,917.31,1,0
1,1006.2,3,1
1,1771.3,1,0
1,1664.2,3,1
1,1748.3,2,1
1,1762.2,1,1
1,1529.2,1,0
1,1857.3,2,0
1,1364.3,3,1
1,1667.2,2,1
1,1158.2,3,1
1,1291.2,3,1
1,1325.3,2,1
1,1325.2,1,1
1,1101.2,1,0
1,855.27,3,1
